,degree_i,degree_j,volume_i,volume_j,shortest_path,katz_i,katz_j,pref_attach,pagerank_i,pagerank_j,label,common_neighbors,adamic_adar,jaccard
"(32, 42)",44,40,44,40,3,0.061647928271053934,0.017841080666253596,1760,0.009885917992556522,0.012350090958383695,0,14,3.5610931002194164,0.2
"(32, 43)",44,64,44,64,3,0.061647928271053934,-0.0485958420130256,2816,0.009885917992556522,0.008341893389687837,0,24,6.206169715196905,0.2857142857142857
"(32, 47)",44,31,44,31,2,0.061647928271053934,-0.03147632839936429,1364,0.009885917992556522,0.0024345533652017025,0,16,4.172567960089927,0.2711864406779661
"(32, 48)",44,18,44,18,4,0.061647928271053934,-0.19696302567166538,792,0.009885917992556522,0.017702189969502024,0,8,2.0037954595833702,0.14814814814814814
"(32, 49)",44,14,44,14,2,0.061647928271053934,-0.19539257389008485,616,0.009885917992556522,0.016932565008387346,1,7,1.7893926527223152,0.13725490196078433
"(32, 50)",44,4,44,4,2,0.061647928271053934,-0.13156831667975658,176,0.009885917992556522,0.0015806009339959955,0,4,1.00695015429983,0.09090909090909091
"(32, 53)",44,5,44,5,2,0.061647928271053934,-0.10108798080157545,220,0.009885917992556522,0.0015810468966275886,0,4,0.9700379785110113,0.08888888888888889
"(32, 58)",44,57,44,57,3,0.061647928271053934,0.05945466798116776,2508,0.009885917992556522,0.00687912610024136,0,25,6.722424393270049,0.32894736842105265
"(32, 60)",44,44,44,44,4,0.061647928271053934,0.058999787009906886,1936,0.009885917992556522,0.010344869759396611,0,16,3.9818490766285697,0.2222222222222222
"(32, 63)",44,21,44,21,3,0.061647928271053934,-0.06869161484850814,924,0.009885917992556522,0.0026372713222390255,1,15,3.9296783715485177,0.3
"(32, 64)",44,33,44,33,3,0.061647928271053934,-0.12658659863477614,1452,0.009885917992556522,0.0053678971536173115,0,15,3.7330876834201545,0.24193548387096775
"(32, 65)",44,44,44,44,2,0.061647928271053934,0.09309246522677452,1936,0.009885917992556522,0.010929477663677788,1,18,4.541691898182633,0.2571428571428571
"(32, 66)",44,42,44,42,3,0.061647928271053934,0.033692238823521466,1848,0.009885917992556522,0.009284273547247729,0,19,4.908823591176768,0.2835820895522388
"(32, 67)",44,1,44,1,234,0.061647928271053934,-0.15136274630822874,44,0.009885917992556522,0.0016600566844636574,0,1,0.2442393366759723,0.022727272727272728
"(32, 69)",44,52,44,52,4,0.061647928271053934,0.08199424730886032,2288,0.009885917992556522,0.01576708413345742,1,24,6.13240131254925,0.3333333333333333
"(32, 70)",44,20,44,20,2,0.061647928271053934,-0.21597393395202882,880,0.009885917992556522,0.0023515568476399243,0,10,2.634237351433327,0.18518518518518517
"(32, 71)",44,24,44,24,2,0.061647928271053934,-0.17309712969980223,1056,0.009885917992556522,0.0024904966637493446,1,11,2.8170360874067035,0.19298245614035087
"(32, 72)",44,54,44,54,2,0.061647928271053934,0.026730209918263984,2376,0.009885917992556522,0.01918342422988824,1,24,6.1825244860150885,0.32432432432432434
"(32, 74)",44,58,44,58,3,0.061647928271053934,0.13077537621570726,2552,0.009885917992556522,0.004129630958886724,0,32,8.524275418339176,0.45714285714285713
"(32, 75)",44,41,44,41,2,0.061647928271053934,0.05128154491929968,1804,0.009885917992556522,0.002572664913302391,1,19,4.89621155735214,0.2878787878787879
"(32, 76)",44,17,44,17,2,0.061647928271053934,-0.17877630667660016,748,0.009885917992556522,0.007128924614166462,0,11,2.8641419551478866,0.22
"(32, 77)",44,4,44,4,4,0.061647928271053934,-0.1515162824491454,176,0.009885917992556522,0.0025413154528118906,0,2,0.4926648350744415,0.043478260869565216
"(32, 78)",44,61,44,61,2,0.061647928271053934,0.01941370086265248,2684,0.009885917992556522,0.016161253918322595,0,26,6.749463239272272,0.3291139240506329
"(32, 79)",44,1,44,1,205,0.061647928271053934,-0.15136274630822857,44,0.009885917992556522,0.0016498741296357981,0,1,0.2442393366759723,0.022727272727272728
"(32, 80)",44,18,44,18,3,0.061647928271053934,-0.17905863273285197,792,0.009885917992556522,0.0029277160205588414,0,11,2.791208615977958,0.21568627450980393
"(32, 81)",44,48,44,48,3,0.061647928271053934,0.07616618359361575,2112,0.009885917992556522,0.008618343078770376,0,20,5.0669864624534915,0.2777777777777778
"(32, 82)",44,23,44,23,4,0.061647928271053934,-0.05299756294086273,1012,0.009885917992556522,0.0022382897043224247,0,7,1.7532960006800837,0.11666666666666667
"(32, 84)",44,15,44,15,2,0.061647928271053934,-0.15603344410134098,660,0.009885917992556522,0.009900634666588823,0,9,2.3513146280000936,0.18
"(32, 86)",44,34,44,34,2,0.061647928271053934,0.034961902613837845,1496,0.009885917992556522,0.012849224286178617,0,15,3.7396071269771936,0.23809523809523808
"(32, 88)",44,10,44,10,3,0.061647928271053934,-0.0632089245404347,440,0.009885917992556522,0.0038597442828104678,0,8,2.232824527319351,0.17391304347826086
"(32, 91)",44,30,44,30,3,0.061647928271053934,-0.04636211237860959,1320,0.009885917992556522,0.0026648427537498956,0,10,2.62008557335229,0.15625
"(32, 92)",44,1,44,1,2493,0.061647928271053934,-0.15136274630822863,44,0.009885917992556522,0.002453242593295883,0,1,0.2442393366759723,0.022727272727272728
"(32, 93)",44,5,44,5,4,0.061647928271053934,-0.16667988666042818,220,0.009885917992556522,0.002810288809925016,0,3,0.79853945687533,0.06521739130434782
"(32, 94)",44,27,44,27,3,0.061647928271053934,-0.04988503809098313,1188,0.009885917992556522,0.006816455840012479,0,13,3.304998827989543,0.22413793103448276
"(32, 95)",44,33,44,33,3,0.061647928271053934,0.04408846015561828,1452,0.009885917992556522,0.0022446265760859624,0,11,2.7118227226165725,0.16666666666666666
"(33, 9)",48,28,48,28,2,0.1836456587053088,-0.06289839233442372,1344,0.017027338600515467,0.006380857968704907,0,14,3.5176961250023204,0.22580645161290322
"(33, 11)",48,47,48,47,3,0.1836456587053088,-0.013191320678028055,2256,0.017027338600515467,0.01671083535743504,0,21,5.300838766182993,0.28378378378378377
"(33, 12)",48,48,48,48,3,0.1836456587053088,-0.006805692949336399,2304,0.017027338600515467,0.019587320324567684,0,22,5.57687228271571,0.2972972972972973
"(33, 13)",48,52,48,52,3,0.1836456587053088,0.027522292609097086,2496,0.017027338600515467,0.015030483837637113,0,25,6.350753614038441,0.3333333333333333
"(33, 14)",48,60,48,60,3,0.1836456587053088,-0.030137222503987104,2880,0.017027338600515467,0.022554348068468264,0,28,7.144843226209013,0.35
"(33, 28)",48,59,48,59,3,0.1836456587053088,0.005201791065754412,2832,0.017027338600515467,0.005995600267395186,0,32,8.609284689810934,0.4266666666666667
"(33, 41)",48,49,48,49,3,0.1836456587053088,0.07803713158297951,2352,0.017027338600515467,0.012502582515461618,0,25,6.362814072662161,0.3472222222222222
"(33, 42)",48,40,48,40,3,0.1836456587053088,0.017841080666253596,1920,0.017027338600515467,0.012350090958383695,0,19,4.85715519624095,0.2753623188405797
"(33, 43)",48,64,48,64,3,0.1836456587053088,-0.0485958420130256,3072,0.017027338600515467,0.008341893389687837,0,29,7.670648119388511,0.3493975903614458
"(33, 44)",48,56,48,56,3,0.1836456587053088,0.02764677974120536,2688,0.017027338600515467,0.011193163354526242,0,27,6.921190296312081,0.35064935064935066
"(33, 45)",48,19,48,19,2,0.1836456587053088,-0.1637867252516863,912,0.017027338600515467,0.0018164287865699725,0,8,2.015985090415098,0.13559322033898305
"(33, 46)",48,61,48,61,4,0.1836456587053088,-0.08899359640402454,2928,0.017027338600515467,0.014025736394937028,0,25,6.336394607531151,0.2976190476190476
"(33, 47)",48,31,48,31,2,0.1836456587053088,-0.03147632839936429,1488,0.017027338600515467,0.0024345533652017025,1,19,4.936741704451071,0.31666666666666665
"(33, 48)",48,18,48,18,2,0.1836456587053088,-0.19696302567166538,864,0.017027338600515467,0.017702189969502024,0,8,2.013562430268974,0.13793103448275862
"(33, 49)",48,14,48,14,3,0.1836456587053088,-0.19539257389008485,672,0.017027338600515467,0.016932565008387346,0,5,1.2683800626763166,0.08771929824561403
"(33, 50)",48,4,48,4,3,0.1836456587053088,-0.13156831667975658,192,0.017027338600515467,0.0015806009339959955,0,4,1.00695015429983,0.08333333333333333
"(33, 53)",48,5,48,5,2,0.1836456587053088,-0.10108798080157545,240,0.017027338600515467,0.0015810468966275886,0,3,0.7286748402017362,0.06
"(33, 58)",48,57,48,57,3,0.1836456587053088,0.05945466798116776,2736,0.017027338600515467,0.00687912610024136,0,31,8.274024112622026,0.4189189189189189
"(33, 60)",48,44,48,44,3,0.1836456587053088,0.058999787009906886,2112,0.017027338600515467,0.010344869759396611,0,23,5.805176650867826,0.3333333333333333
"(33, 63)",48,21,48,21,3,0.1836456587053088,-0.06869161484850814,1008,0.017027338600515467,0.0026372713222390255,0,13,3.4323224824225376,0.23214285714285715
"(33, 64)",48,33,48,33,2,0.1836456587053088,-0.12658659863477614,1584,0.017027338600515467,0.0053678971536173115,0,14,3.485611198899967,0.208955223880597
"(33, 65)",48,44,48,44,3,0.1836456587053088,0.09309246522677452,2112,0.017027338600515467,0.010929477663677788,1,23,5.821559391067197,0.3333333333333333
"(33, 67)",48,1,48,1,235,0.1836456587053088,-0.15136274630822874,48,0.017027338600515467,0.0016600566844636574,0,1,0.2442393366759723,0.020833333333333332
"(33, 68)",48,63,48,63,3,0.1836456587053088,0.004971006911378348,3024,0.017027338600515467,0.0303229915457945,1,30,7.773221845233742,0.37037037037037035
"(33, 69)",48,52,48,52,4,0.1836456587053088,0.08199424730886032,2496,0.017027338600515467,0.01576708413345742,1,28,7.141760103427438,0.3888888888888889
"(33, 70)",48,20,48,20,3,0.1836456587053088,-0.21597393395202882,960,0.017027338600515467,0.0023515568476399243,0,5,1.2992824107822794,0.07936507936507936
"(33, 71)",48,24,48,24,2,0.1836456587053088,-0.17309712969980223,1152,0.017027338600515467,0.0024904966637493446,0,8,2.0597306623915546,0.125
"(33, 72)",48,54,48,54,3,0.1836456587053088,0.026730209918263984,2592,0.017027338600515467,0.01918342422988824,1,24,6.0636985407579225,0.3076923076923077
"(33, 73)",48,39,48,39,3,0.1836456587053088,-0.048935971767664066,1872,0.017027338600515467,0.0057994096558534715,1,19,4.809675152034846,0.27941176470588236
"(33, 75)",48,41,48,41,3,0.1836456587053088,0.05128154491929968,1968,0.017027338600515467,0.002572664913302391,0,21,5.388538259072422,0.3088235294117647
"(33, 76)",48,17,48,17,3,0.1836456587053088,-0.17877630667660016,816,0.017027338600515467,0.007128924614166462,0,6,1.485898932740993,0.1016949152542373
"(33, 77)",48,4,48,4,6,0.1836456587053088,-0.1515162824491454,192,0.017027338600515467,0.0025413154528118906,0,2,0.48749661798423694,0.04
"(33, 79)",48,1,48,1,206,0.1836456587053088,-0.15136274630822857,48,0.017027338600515467,0.0016498741296357981,0,1,0.2442393366759723,0.020833333333333332
"(33, 80)",48,18,48,18,3,0.1836456587053088,-0.17905863273285197,864,0.017027338600515467,0.0029277160205588414,0,7,1.7720288951717715,0.11864406779661017
"(33, 81)",48,48,48,48,3,0.1836456587053088,0.07616618359361575,2304,0.017027338600515467,0.008618343078770376,0,25,6.362344920834354,0.352112676056338
"(33, 82)",48,23,48,23,2,0.1836456587053088,-0.05299756294086273,1104,0.017027338600515467,0.0022382897043224247,0,12,3.013055233369113,0.2033898305084746
"(33, 83)",48,41,48,41,3,0.1836456587053088,-0.08701192598488124,1968,0.017027338600515467,0.00533605223255392,0,19,4.763185787579114,0.2714285714285714
"(33, 84)",48,15,48,15,3,0.1836456587053088,-0.15603344410134098,720,0.017027338600515467,0.009900634666588823,1,5,1.255188349595319,0.08620689655172414
"(33, 85)",48,33,48,33,2,0.1836456587053088,-0.0689753440403531,1584,0.017027338600515467,0.008313105184845444,0,17,4.246371117504124,0.265625
"(33, 86)",48,34,48,34,3,0.1836456587053088,0.034961902613837845,1632,0.017027338600515467,0.012849224286178617,0,18,4.516389947239681,0.28125
"(33, 88)",48,10,48,10,2,0.1836456587053088,-0.0632089245404347,480,0.017027338600515467,0.0038597442828104678,0,9,2.49114229412668,0.1836734693877551
"(33, 91)",48,30,48,30,2,0.1836456587053088,-0.04636211237860959,1440,0.017027338600515467,0.0026648427537498956,1,12,3.1745595231654784,0.18181818181818182
"(33, 92)",48,1,48,1,2494,0.1836456587053088,-0.15136274630822863,48,0.017027338600515467,0.002453242593295883,0,1,0.2442393366759723,0.020833333333333332
"(33, 93)",48,5,48,5,4,0.1836456587053088,-0.16667988666042818,240,0.017027338600515467,0.002810288809925016,0,1,0.24325728130826463,0.019230769230769232
"(33, 94)",48,27,48,27,3,0.1836456587053088,-0.04988503809098313,1296,0.017027338600515467,0.006816455840012479,1,12,3.080980953878747,0.19047619047619047
"(33, 95)",48,33,48,33,2,0.1836456587053088,0.04408846015561828,1584,0.017027338600515467,0.0022446265760859624,0,17,4.277636082123147,0.265625
"(34, 1)",33,44,33,44,2,0.11534713721995514,0.06774632287313982,1452,0.013104771142132876,0.012217055775896234,0,13,3.401011693931971,0.203125
"(34, 2)",33,48,33,48,3,0.11534713721995514,0.04929407018526694,1584,0.013104771142132876,0.013049500218014194,0,13,3.2564659104187292,0.19117647058823528
"(34, 3)",33,56,33,56,3,0.11534713721995514,0.04760061282566614,1848,0.013104771142132876,0.030261871706370982,0,20,5.3985474766793216,0.2898550724637681
"(34, 5)",33,50,33,50,3,0.11534713721995514,0.1312527109246012,1650,0.013104771142132876,0.008028558198046926,0,16,4.0450553058750955,0.23880597014925373
"(34, 6)",33,47,33,47,3,0.11534713721995514,0.061026960819897696,1551,0.013104771142132876,0.011799111356367131,0,15,3.8485383110765623,0.23076923076923078
"(34, 9)",33,28,33,28,4,0.11534713721995514,-0.06289839233442372,924,0.013104771142132876,0.006380857968704907,0,6,1.561064332952404,0.10909090909090909
"(34, 11)",33,47,33,47,3,0.11534713721995514,-0.013191320678028055,1551,0.013104771142132876,0.01671083535743504,0,10,2.5041558947690365,0.14285714285714285
"(34, 12)",33,48,33,48,3,0.11534713721995514,-0.006805692949336399,1584,0.013104771142132876,0.019587320324567684,0,12,3.038507178109082,0.17391304347826086
"(34, 13)",33,52,33,52,4,0.11534713721995514,0.027522292609097086,1716,0.013104771142132876,0.015030483837637113,1,13,3.2913734316106202,0.18055555555555555
"(34, 14)",33,60,33,60,3,0.11534713721995514,-0.030137222503987104,1980,0.013104771142132876,0.022554348068468264,0,17,4.408509748543902,0.2236842105263158
"(34, 15)",33,60,33,60,3,0.11534713721995514,-0.12099160405763681,1980,0.013104771142132876,0.037839550539614755,1,18,4.931038668027495,0.24
"(34, 25)",33,48,33,48,2,0.11534713721995514,0.08047549048539951,1584,0.013104771142132876,0.0090648480114456,0,20,5.33695734335251,0.32786885245901637
"(34, 28)",33,59,33,59,3,0.11534713721995514,0.005201791065754412,1947,0.013104771142132876,0.005995600267395186,0,20,5.492769977655328,0.2777777777777778
"(34, 31)",33,45,33,45,2,0.11534713721995514,0.11142552434548507,1485,0.013104771142132876,0.007893630349204107,0,19,5.117340929221537,0.3220338983050847
"(34, 38)",33,54,33,54,3,0.11534713721995514,0.03175603610346003,1782,0.013104771142132876,0.01473310996109392,0,15,3.8271298532458626,0.20833333333333334
"(34, 40)",33,27,33,27,3,0.11534713721995514,-0.0043322499475773775,891,0.013104771142132876,0.016644034936211135,0,17,5.016539925607578,0.3953488372093023
"(34, 41)",33,49,33,49,3,0.11534713721995514,0.07803713158297951,1617,0.013104771142132876,0.012502582515461618,1,14,3.561751657041669,0.20588235294117646
"(34, 42)",33,40,33,40,3,0.11534713721995514,0.017841080666253596,1320,0.013104771142132876,0.012350090958383695,1,11,2.8042647811211205,0.1774193548387097
"(34, 43)",33,64,33,64,3,0.11534713721995514,-0.0485958420130256,2112,0.013104771142132876,0.008341893389687837,0,17,4.636313600171463,0.2125
"(34, 44)",33,56,33,56,3,0.11534713721995514,0.02764677974120536,1848,0.013104771142132876,0.011193163354526242,0,16,4.175628199035243,0.2191780821917808
"(34, 45)",33,19,33,19,3,0.11534713721995514,-0.1637867252516863,627,0.013104771142132876,0.0018164287865699725,0,4,1.005319867376476,0.08333333333333333
"(34, 46)",33,61,33,61,3,0.11534713721995514,-0.08899359640402454,2013,0.013104771142132876,0.014025736394937028,0,14,3.5397117361171935,0.175
"(34, 47)",33,31,33,31,3,0.11534713721995514,-0.03147632839936429,1023,0.013104771142132876,0.0024345533652017025,1,10,2.5359855274018974,0.18518518518518517
"(34, 48)",33,18,33,18,3,0.11534713721995514,-0.19696302567166538,594,0.013104771142132876,0.017702189969502024,0,3,0.7388626277447958,0.0625
"(34, 49)",33,14,33,14,3,0.11534713721995514,-0.19539257389008485,462,0.013104771142132876,0.016932565008387346,0,4,0.9649669871340374,0.09302325581395349
"(34, 50)",33,4,33,4,2,0.11534713721995514,-0.13156831667975658,132,0.013104771142132876,0.0015806009339959955,0,3,0.7627108176238577,0.08823529411764706
"(34, 53)",33,5,33,5,2,0.11534713721995514,-0.10108798080157545,165,0.013104771142132876,0.0015810468966275886,0,3,0.7286748402017362,0.08571428571428572
"(34, 54)",33,27,33,27,3,0.11534713721995514,-0.02373915086662572,891,0.013104771142132876,0.008952812229637529,1,16,4.471644725632138,0.36363636363636365
"(34, 56)",33,22,33,22,3,0.11534713721995514,0.002646586517300552,726,0.013104771142132876,0.013054867574456203,1,15,4.088293476614322,0.375
"(34, 58)",33,57,33,57,4,0.11534713721995514,0.05945466798116776,1881,0.013104771142132876,0.00687912610024136,0,20,5.543102668947257,0.2857142857142857
"(34, 59)",33,39,33,39,2,0.11534713721995514,0.06454949538012547,1287,0.013104771142132876,0.013465655222941878,1,22,6.006796213213342,0.44
"(34, 60)",33,44,33,44,3,0.11534713721995514,0.058999787009906886,1452,0.013104771142132876,0.010344869759396611,0,15,3.843695783412718,0.24193548387096775
"(34, 64)",33,33,33,33,3,0.11534713721995514,-0.12658659863477614,1089,0.013104771142132876,0.0053678971536173115,0,7,1.7160997768516077,0.11864406779661017
"(34, 65)",33,44,33,44,3,0.11534713721995514,0.09309246522677452,1452,0.013104771142132876,0.010929477663677788,0,13,3.2802272776189767,0.203125
"(34, 66)",33,42,33,42,3,0.11534713721995514,0.033692238823521466,1386,0.013104771142132876,0.009284273547247729,0,12,3.0522383795655257,0.19047619047619047
"(34, 68)",33,63,33,63,3,0.11534713721995514,0.004971006911378348,2079,0.013104771142132876,0.0303229915457945,1,19,4.977630284356403,0.24675324675324675
